base_date,year,month,day,currency_code,jpy_krw_rate,jpy_krw_change_rate_7d,jpy_krw_change_rate_30d,jpy_krw_change_rate_90d,source_file
2000-12-16,2000,12,16,JPY,1070.45,-1.73,2.0,2.26,한국무역보험공사_환율_20230718.csv
2000-12-18,2000,12,18,JPY,1070.36,-0.15,2.05,2.12,한국무역보험공사_환율_20230718.csv
2000-12-19,2000,12,19,JPY,1074.49,0.49,1.54,3.39,한국무역보험공사_환율_20230718.csv
2000-12-20,2000,12,20,JPY,1071.24,0.07,1.99,2.93,한국무역보험공사_환율_20230718.csv
2000-12-21,2000,12,21,JPY,1076.29,1.06,3.17,3.03,한국무역보험공사_환율_20230718.csv
2000-12-22,2000,12,22,JPY,1092.02,2.48,4.47,4.36,한국무역보험공사_환율_20230718.csv
2000-12-23,2000,12,23,JPY,1091.32,1.82,4.16,4.63,한국무역보험공사_환율_20230718.csv
2000-12-26,2000,12,26,JPY,1089.73,1.8,4.01,4.49,한국무역보험공사_환율_20230718.csv
2000-12-27,2000,12,27,JPY,1099.03,2.68,5.13,5.22,한국무역보험공사_환율_20230718.csv
2000-12-28,2000,12,28,JPY,1108.59,3.17,4.58,5.08,한국무역보험공사_환율_20230718.csv
2000-12-29,2000,12,29,JPY,1093.16,2.05,3.25,4.58,한국무역보험공사_환율_20230718.csv
2000-12-30,2000,12,30,JPY,1101.52,2.34,2.6,6.23,한국무역보험공사_환율_20230718.csv
2001-01-02,2001,1,2,JPY,1099.07,0.65,2.36,6.14,한국무역보험공사_환율_20230718.csv
2001-01-03,2001,1,3,JPY,1108.07,1.53,3.31,6.19,한국무역보험공사_환율_20230718.csv
2001-01-04,2001,1,4,JPY,1128.53,3.56,5.13,8.1,한국무역보험공사_환율_20230718.csv
2001-01-05,2001,1,5,JPY,1078.01,-1.91,0.21,1.89,한국무역보험공사_환율_20230718.csv
2001-01-06,2001,1,6,JPY,1087.77,-1.88,1.33,3.44,한국무역보험공사_환율_20230718.csv
2001-01-08,2001,1,8,JPY,1088.71,-0.41,-0.78,3.53,한국무역보험공사_환율_20230718.csv
2001-01-09,2001,1,9,JPY,1088.67,-1.17,-0.02,2.84,한국무역보험공사_환율_20230718.csv
2001-01-10,2001,1,10,JPY,1074.67,-2.22,-1.23,2.46,한국무역보험공사_환율_20230718.csv
2001-01-11,2001,1,11,JPY,1083.57,-2.21,-0.6,3.36,한국무역보험공사_환율_20230718.csv
2001-01-12,2001,1,12,JPY,1082.41,-4.09,-0.77,3.62,한국무역보험공사_환율_20230718.csv
2001-01-13,2001,1,13,JPY,1081.64,0.34,-0.15,3.62,한국무역보험공사_환율_20230718.csv
2001-01-15,2001,1,15,JPY,1078.5,-0.85,-0.99,3.8,한국무역보험공사_환율_20230718.csv
2001-01-16,2001,1,16,JPY,1079.91,-0.81,0.74,4.46,한국무역보험공사_환율_20230718.csv
2001-01-17,2001,1,17,JPY,1091.06,0.22,2.03,5.84,한국무역보험공사_환율_20230718.csv
2001-01-18,2001,1,18,JPY,1071.25,-0.32,0.07,4.03,한국무역보험공사_환율_20230718.csv
2001-01-19,2001,1,19,JPY,1090.44,0.63,2.38,6.3,한국무역보험공사_환율_20230718.csv
2001-01-20,2001,1,20,JPY,1089.8,0.68,2.27,6.04,한국무역보험공사_환율_20230718.csv
2001-01-22,2001,1,22,JPY,1094.05,1.15,2.08,6.62,한국무역보험공사_환율_20230718.csv
2001-01-26,2001,1,26,JPY,1088.57,0.93,1.69,6.11,한국무역보험공사_환율_20230718.csv
2001-01-27,2001,1,27,JPY,1086.29,0.59,1.49,6.12,한국무역보험공사_환율_20230718.csv
2001-01-29,2001,1,29,JPY,1084.48,-0.6,0.93,5.72,한국무역보험공사_환율_20230718.csv
2001-01-30,2001,1,30,JPY,1096.17,2.33,2.33,5.65,한국무역보험공사_환율_20230718.csv
2001-01-31,2001,1,31,JPY,1093.78,0.31,1.63,4.89,한국무역보험공사_환율_20230718.csv
2001-02-01,2001,2,1,JPY,1081.22,-0.79,-0.99,3.9,한국무역보험공사_환율_20230718.csv
2001-02-02,2001,2,2,JPY,1090.41,-0.33,-0.08,4.13,한국무역보험공사_환율_20230718.csv
2001-02-03,2001,2,3,JPY,1082.4,-0.57,-0.67,3.21,한국무역보험공사_환율_20230718.csv
2001-02-05,2001,2,5,JPY,1081.79,-0.41,-1.57,3.7,한국무역보험공사_환율_20230718.csv
2001-02-06,2001,2,6,JPY,1096.58,1.12,-1.08,4.62,한국무역보험공사_환율_20230718.csv
2001-02-07,2001,2,7,JPY,1095.71,-0.04,0.23,3.64,한국무역보험공사_환율_20230718.csv
2001-02-08,2001,2,8,JPY,1087.54,-0.57,-1.27,3.3,한국무역보험공사_환율_20230718.csv
2001-02-09,2001,2,9,JPY,1086.63,0.5,-1.13,4.8,한국무역보험공사_환율_20230718.csv
2001-02-10,2001,2,10,JPY,1072.72,-1.62,-3.19,3.56,한국무역보험공사_환율_20230718.csv
2001-02-12,2001,2,12,JPY,1073.68,-0.81,-4.86,2.57,한국무역보험공사_환율_20230718.csv
2001-02-13,2001,2,13,JPY,1077.22,-0.42,-0.07,2.28,한국무역보험공사_환율_20230718.csv
2001-02-14,2001,2,14,JPY,1076.15,-1.86,-1.07,2.55,한국무역보험공사_환율_20230718.csv
